Frequency,Summed Intensity
-33.3628,-0.0006076060000000001
-33.3579,0.000963056
-33.353,0.000292871
-33.3481,-0.00013422180000000002
-33.3432,0.000504089
-33.3383,-0.0002580852
-33.3334,0.00040374884000000006
-33.3285,-0.00042392240000000005
-33.3236,0.0005598319
-33.3187,0.0005248917
-33.3138,0.000257487
-33.309,-0.00045607000000000004
-33.3041,0.000168399
-33.2992,-0.0003558797762
-33.2943,2.3839099999999993e-05
-33.2894,6.110729999999999e-05
-33.2845,0.0003217106
-33.2796,-0.000178424
-33.2747,-0.0002514380999999999
-33.2698,-0.00043032409
-33.2649,-0.0002233167
-33.26,-0.00025312372
-33.2551,0.0002562089
-33.2502,-0.0002545995
-33.2453,0.0008509132
-33.2405,-0.000376624
-33.2356,-0.00024587510000000003
-33.2307,0.0003014476
-33.2258,0.0006215602
-33.2209,0.000334231
-33.216,0.000260925
-33.2111,-0.0004159426
-33.2062,0.000323154
-33.2013,0.000498203
-33.1964,-0.00015187
-33.1915,-0.00027715750000000005
-33.1866,-8.879039999999998e-05
-33.1817,-0.00018641100000000004
-33.1768,-0.00010968460000000002
-33.172,8.30238e-05
-33.1671,0.00028207991
-33.1622,0.0008380054
-33.1573,0.00022336960000000005
-33.1524,1.1215600000000008e-05
-33.1475,6.731679999999999e-05
-33.1426,-0.000246345
-33.1377,0.00038174515
-33.1328,-0.000312666
-33.1279,-0.00017939119999999998
-33.123,0.0006182817
-33.1181,-2.8507799999999995e-05
-33.1132,0.0005123258500000001
-33.1083,-0.00012970999999999998
-33.1035,3.3898799999999995e-05
-33.0986,0.00011570659999999997
-33.0937,-7.309479999999999e-05
-33.0888,0.0004793045
-33.0839,-0.00027248400000000003
-33.079,-0.0006592423999999999
-33.0741,0.0002683557
-33.0692,-0.00021396215000000002
-33.0643,-5.529739999999993e-06
-33.0594,0.00060176
-33.0545,1.4363000000000011e-05
-33.0496,0.00080554
-33.0447,4.7057199999999994e-05
-33.0398,-5.2877400000000017e-05
-33.035,-0.0002705937
-33.0301,-0.00014109180000000004
-33.0252,0.0001918589
-33.0203,-0.0006286142000000001
-33.0154,0.000437381
-33.0105,-0.0002640411
-33.0056,6.909799999999997e-05
-33.0007,-0.00018843229999999998
-32.9958,0.000614526
-32.9909,0.00018522609999999998
-32.986,-0.0008047989999999999
-32.9811,0.0003132213
-32.9762,-0.000323299
-32.9714,0.00043059449999999997
-32.9665,6.9441000000000035e-06
-32.9616,-0.0007673481
-32.9567,-9.670521e-05
-32.9518,0.0010688382
-32.9469,-0.000871608
-32.942,0.00017982299999999996
-32.9371,0.000473846
-32.9322,-1.4877000000000163e-06
-32.9273,-0.0006809051
-32.9224,0.0003506147
-32.9175,-0.00040543539999999997
-32.9126,-0.00026104860000000004
-32.9077,-0.00018194594
-32.9029,0.00030604399999999994
-32.898,0.00027295213
-32.8931,-0.000735355
-32.8882,-0.0001269961
-32.8833,-0.00046023680000000005
-32.8784,0.0001612527
-32.8735,0.00025884072000000003
-32.8686,0.00021835399999999992
-32.8637,0.0006654580000000001
-32.8588,0.00031185952
-32.8539,0.0005434283
-32.849,-1.3820920000000001e-05
-32.8441,2.2883000000000004e-05
-32.8392,4.799677999999999e-05
-32.8344,-4.271530000000001e-05
-32.8295,-6.135589999999999e-05
-32.8246,0.0002510975
-32.8197,-0.00026596213000000004
-32.8148,-0.0002876469
-32.8099,-0.0002202506
-32.805,0.0007459709999999999
-32.8001,-0.00026741700000000005
-32.7952,0.000190846
-32.7903,0.000488548
-32.7854,-4.7147999999999976e-05
-32.7805,0.0007723047
-32.7756,0.000406669
-32.7707,0.00033139499999999995
-32.7659,0.0005208490000000001
-32.761,5.193400000000001e-05
-32.7561,-0.00017182324
-32.7512,-0.00080223
-32.7463,0.00039984676000000003
-32.7414,-0.00036030777000000004
-32.7365,-0.0002840472
-32.7316,0.0001260665
-32.7267,5.813349999999999e-05
-32.7218,0.0004758698
-32.7169,0.000838898
-32.712,-0.0005668104
-32.7071,0.0002168985
-32.7022,9.770000000000002e-05
-32.6974,-0.000409736
-32.6925,-0.0002437096
-32.6876,-0.00029554790000000004
-32.6827,-0.0001760848
-32.6778,0.00032992700000000004
-32.6729,-0.000137016
-32.668,-6.649600000000004e-05
-32.6631,2.3416600000000022e-05
-32.6582,0.00014019530000000002
-32.6533,0.000642961
-32.6484,-0.000243213
-32.6435,0.0002742985
