Frequency,Summed Intensity
-564.463,0.026128704965767503
-564.424,0.040555319369825246
-564.385,-0.013418610619078213
-564.346,0.015306516554973811
-564.307,-0.007710372750164003
-564.268,0.0005803026849538068
-564.229,-0.02050093907809416
-564.19,-0.02901444093932742
-564.152,0.0038867193267176775
-564.113,-0.009890162440064626
-564.074,0.041569248745309526
-564.035,0.0036165128467909274
-563.996,-0.01952434038808864
-563.957,0.0014182625801468307
-563.918,0.004247479106272387
-563.879,-0.011167326566069813
-563.84,0.004712633398117129
-563.801,-0.011427376586825983
-563.762,0.003401174947895028
-563.724,0.016551959898418834
-563.685,-0.02314425132080955
-563.646,0.025964326222855244
-563.607,-0.04401207852006673
-563.568,-0.021063101973431222
-563.529,-0.019883352358323107
-563.49,-0.020002997629742423
-563.451,-0.04075657837419788
-563.412,0.020493202631587278
-563.373,0.018553634359703038
-563.334,-0.025984699508878103
-563.296,0.031436130229223994
-563.257,-0.00885960296977283
-563.218,0.019811970069312304
-563.179,-0.00923195991221558
-563.14,-0.024641965845626737
-563.101,0.05573341647855452
-563.062,-0.005744625533959798
-563.023,0.020672478776620325
-562.984,-0.025374337791572978
-562.945,-0.002687074856846246
-562.906,0.01400664436773674
-562.867,0.047274988365625305
-562.829,-0.005870454760528105
-562.79,0.012260636940010172
-562.751,-0.009697690843587244
-562.712,0.002998853960270382
-562.673,-0.007404606929490381
-562.634,-0.019154831899371626
-562.595,-0.02530911276561713
-562.556,0.02173852686019341
-562.517,-0.0027693763565011346
-562.478,-0.0296495260902331
-562.439,0.003487523873018185
-562.401,0.015062049006766486
-562.362,-0.003576801049873738
-562.323,-0.011371754757894497
-562.284,-0.0015907326293339314
-562.245,0.024034028746304035
-562.206,0.004109939351696043
-562.167,0.028578973367376102
-562.128,-0.05380315728628493
-562.089,0.01937623559507551
-562.05,0.030425429678123683
-562.011,0.028393931385926406
-561.972,-0.01565196057724567
-561.934,-0.028565874716013614
-561.895,0.030769468247691105
-561.856,-0.005750154002817304
-561.817,-0.01846485731519094
-561.778,0.003750897075803358
-561.739,-0.008322833696246899
-561.7,-0.031120897903260926
-561.661,-0.010731063478509785
-561.622,-0.0313662811239295
-561.583,-0.016187465207367267
-561.544,0.00632916603020971
-561.506,-0.001490859906518868
-561.467,0.005814740364943349
-561.428,0.0015211709574335097
-561.389,-0.049165394765377
-561.35,0.005582404857495775
-561.311,0.01926664386649079
-561.272,0.05024344454776245
-561.233,0.015549757705975638
-561.194,-0.00849605569033485
-561.155,0.04570790341143682
-561.116,0.010107765998690099
-561.078,-0.011048119162835813
-561.039,-0.03818301395593557
-561.0,-0.022585300622330974
-560.961,-0.01739550752096477
-560.922,0.011083053318018928
-560.883,0.023766593824174766
-560.844,-0.007841569143876978
-560.805,0.013518243231526431
-560.766,0.014704386323358066
-560.727,0.010741621310496293
-560.688,-0.00727133629910837
-560.649,-0.03301659945942093
-560.611,0.015378568680475681
-560.572,-0.03066059269923102
-560.533,0.020735683767899936
-560.494,0.001555767278715891
-560.455,-0.0012676052280092718
-560.416,-0.015304476312105563
-560.377,-0.02949483303388869
-560.338,0.01952908788977005
-560.299,-0.025951700422841038
-560.26,0.013244204365961916
-560.221,-0.003092459211408818
-560.183,-0.019079723075312728
-560.144,-0.0009559891197719122
-560.105,-0.01752636266041808
-560.066,0.010233802807646932
-560.027,-0.0002901338279062936
-559.988,-0.026529901236119337
-559.949,0.014752246401930198
-559.91,-0.008399496036745297
-559.871,0.01634327598700246
-559.832,-0.0017768684595678705
-559.793,-0.022141126384113113
-559.755,0.01433455504667207
-559.716,0.017572338989269937
-559.677,0.00517975074459501
-559.638,-0.0016286063559008222
-559.599,-0.048441754446299445
-559.56,0.00918077959230461
-559.521,0.00498847316249942
-559.482,0.012414532671380794
-559.443,0.01722232366679173
-559.404,-0.03030760011968653
-559.365,0.005437655619289777
-559.326,0.02209678125140502
-559.288,0.008127558976772963
-559.249,-0.021069485608089696
-559.21,-0.0294577007636812
-559.171,0.024720003961640053
-559.132,-0.01339121833890802
-559.093,-0.018292086942367322
-559.054,-0.019000194413902365
-559.015,-0.002579281024847113
-558.976,-0.015750043463357462
-558.937,-0.01212801946219031
-558.898,-0.012246214974020845
-558.859,-0.015268811729513072
-558.821,-0.0012785032018608243
-558.782,0.0038088933819496367
-558.743,-0.04193532101534938
-558.704,-0.0057431921767867305
-558.665,-0.005622974665831762
-558.626,-0.010303486971560442
-558.587,-0.0007973108816955749
-558.548,0.003965930448987364
-558.509,0.02157431020891832
-558.47,0.019804149861696305
-558.431,-0.006264836395922029
