-33.6215,7.67683e-05,0.000196554
-33.6166,-0.000145441,6.32351e-05
-33.6117,-6.93936e-05,4.45436e-05
-33.6068,-0.000200898,-3.36392e-05
-33.6019,-2.10016e-05,-0.000282386
-33.597,0.000295015,-6.2887e-05
-33.5921,0.000122397,0.000205447
-33.5872,-3.51561e-05,0.000168886
-33.5823,-9.1132e-05,9.06165e-05
-33.5774,-6.58082e-05,7.81826e-05
-33.5726,-0.000119381,8.83645e-05
-33.5677,-0.000244697,4.75955e-05
-33.5628,-0.0002003,-0.000249707
-33.5579,5.05619e-05,-0.000143553
-33.553,-4.52222e-06,-0.000178991
-33.5481,0.000162409,-4.06517e-05
-33.5432,-1.45773e-05,-0.000104439
-33.5383,0.000268263,-4.03128e-05
-33.5334,4.79425e-05,0.000103989
-33.5285,0.000105409,6.79441e-05
-33.5236,-3.56736e-06,-3.14399e-05
-33.5187,0.000399213,0.000155296
-33.5138,-0.000171463,0.000542374
-33.5089,-0.000350197,9.62139e-05
-33.5041,-0.000368327,-0.000142166
-33.4992,9.01348e-05,-0.000298642
-33.4943,1.42214e-05,1.99453e-05
-33.4894,0.000141229,-6.68947e-05
-33.4845,-0.000127289,0.00017957
-33.4796,-1.26405e-05,-0.000262437
-33.4747,0.000159206,0.000113779
-33.4698,-3.70227e-05,1.67086e-05
-33.4649,-1.09858e-05,7.59004e-05
-33.46,-8.37582e-05,-3.81882e-05
-33.4551,-1.36814e-05,-0.000116328
-33.4502,0.000251095,-5.50064e-05
-33.4453,2.26683e-05,0.000294671
-33.4405,-0.000136757,4.90983e-05
-33.4356,-0.000209391,-3.74457e-06
-33.4307,9.40205e-05,-0.000315228
-33.4258,0.000172756,0.000250101
-33.4209,-0.000258818,-0.000104955
-33.416,0.000239474,-0.000198596
-33.4111,0.000216292,0.000135187
-33.4062,7.86387e-05,0.000229937
-33.4013,-0.000136309,0.000258157
-33.3964,-0.000336271,-5.5719e-05
-33.3915,8.70628e-05,-0.000275552
-33.3866,8.68878e-05,7.92732e-05
-33.3817,6.48578e-05,-0.000128547
-33.3768,0.000255115,0.000134325
-33.3719,2.11157e-05,0.000252593
-33.3671,-0.000128507,0.000150829
-33.3622,0,8.52633e-05
-33.3573,-0.000269165,0.000218313
-33.3524,-0.000163705,-0.000262909
-33.3475,8.16663e-05,4.39949e-05
-33.3426,-3.33069e-05,-4.29563e-05
-33.3377,-3.49803e-05,0.000184878
-33.3328,-0.000260456,-0.000166884
-33.3279,0.000160784,-8.93877e-05
-33.323,-8.93106e-05,9.8854e-05
-33.3181,-0.000181859,-0.000136278
-33.3132,0.000139959,-0.000359347
-33.3083,0.000384068,0.000123535
-33.3035,-8.4427e-06,0.00020476
-33.2986,-3.80775e-05,0.000130195
-33.2937,-0.000123258,-2.6558e-05
-33.2888,7.24109e-05,-2.61859e-05
-33.2839,5.52725e-05,6.59807e-05
-33.279,-4.60292e-05,0.000211107
-33.2741,-0.000273624,-4.7563e-05
-33.2692,2.11657e-06,-0.000160187
-33.2643,-6.23035e-06,-0.000103135
-33.2594,0.000150478,-0.000155354
-33.2545,0.000298326,8.5766e-05
-33.2496,-2.12159e-05,0.000344987
-33.2447,-0.000207855,-4.00227e-05
-33.2398,6.47761e-05,-4.41131e-05
-33.235,6.99547e-05,2.83961e-05
-33.2301,-3.82829e-06,0.000181625
-33.2252,-0.000101943,-4.16186e-05
-33.2203,5.12861e-05,0.000145785
-33.2154,-0.000279153,-1.90077e-05
-33.2105,5.69738e-05,-0.000232557
-33.2056,0.000194983,-8.99222e-06
-33.2007,5.3781e-05,0.000191836
-33.1958,-6.06342e-05,-2.49088e-05
-33.1909,0.000103804,0.00013097
-33.186,-9.27363e-05,4.65997e-05
-33.1811,4.39961e-05,0.000180166
-33.1762,-0.000339685,6.82331e-06
-33.1713,8.95059e-05,-0.000236061
-33.1665,0.00010997,7.35447e-05
-33.1616,3.78371e-05,0.000104721
-33.1567,-3.66464e-05,0.000110591
-33.1518,-0.000137643,0.000160721
-33.1469,-0.00021897,-0.000174994
-33.142,0.000161221,-2.76965e-05
-33.1371,-7.72737e-05,5.52531e-05
-33.1322,-1.39606e-05,0.000147148
-33.1273,-0.000393802,-0.000140071
-33.1224,0.000198472,-0.000277918
-33.1175,-3.55834e-05,-6.26257e-05
-33.1126,0.000426893,-0.00011565
-33.1077,-4.34974e-05,0.000459012
-33.1029,-0.000172578,-8.71498e-05
-33.098,-5.75097e-05,7.51379e-06
-33.0931,4.97941e-05,-8.41335e-05
-33.0882,-0.000134071,1.20821e-05
-33.0833,0.000278059,-0.000320244
-33.0784,0.00025018,0.000492752
-33.0735,-0.000367246,9.06903e-05
-33.0686,-9.47952e-05,-0.000123365
-33.0637,5.07117e-05,-0.00020426
-33.0588,0.00018433,3.04824e-05
-33.0539,0.000167234,1.73508e-05
-33.049,7.51778e-05,0.000387286
-33.0441,-0.000291654,-2.14313e-05
-33.0392,0.000149436,8.52346e-05
-33.0343,-0.00034837,0.000124404
-33.0295,-5.50533e-06,-0.000264512
-33.0246,-1.26963e-05,8.82493e-06
-33.0197,0.00010702,-0.000223845
-33.0148,0.000269476,0.000156689
-33.0099,-7.98625e-06,0.0001812
-33.005,-2.82462e-05,0.00021209
-33.0001,-0.000284746,8.9842e-05
-32.9952,-8.05168e-05,-0.000159365
-32.9903,-3.77169e-05,5.05493e-05
-32.9854,-0.000189699,-0.000163795
-32.9805,0.000146139,-0.000216197
-32.9756,0.000107691,6.59877e-06
-32.9707,0.000111341,-3.15724e-05
-32.9659,5.2675e-05,5.48435e-05
-32.961,0.000104154,-7.95057e-05
-32.9561,0.000220806,0.000100581
-32.9512,0.000129842,0.000201937
-32.9463,-2.45423e-05,0.000286222
-32.9414,-0.000136954,0.000168245
-32.9365,-0.000268926,9.02787e-05
-32.9316,-5.37167e-05,-0.000253986
-32.9267,0.000119807,0.000141834
-32.9218,-0.000120689,-8.63553e-05
-32.9169,0.000216547,0.000121297
-32.912,-0.00019649,0.000160892
-32.9071,-1.05779e-05,3.79229e-05
-32.9022,-0.000267826,5.85546e-05
-32.8974,-1.93304e-05,-0.000251058
-32.8925,0.000145389,3.45884e-05
-32.8876,-7.4227e-05,0.000140231
-32.8827,-0.000135884,-0.00011765
-32.8778,0.000110063,-1.19544e-05
-32.8729,-0.000101392,1.96305e-05
-32.868,3.66287e-05,-6.23354e-05
-32.8631,-3.55468e-05,-2.45038e-05
-32.8582,5.88233e-05,-8.12856e-05
-32.8533,0.00015976,-6.77284e-05
-32.8484,0.000186725,0.000318942
-32.8435,-0.000377315,8.16755e-05
-32.8386,0.000104208,-0.000220197
-32.8337,5.64199e-05,8.9042e-05
-32.8289,3.88468e-05,0.000106439
-32.824,-0.000247649,-2.64474e-05
-32.8191,0.000225777,-0.000256652
-32.8142,0.00019956,0.000205515
-32.8093,4.0929e-05,0.00026129
-32.8044,-0.000362522,0.000137199
-32.7995,6.48913e-06,-0.000294617
-32.7946,0.000106744,3.32692e-05
-32.7897,0.000210071,1.04184e-05
-32.7848,2.64708e-07,0.000390197
-32.7799,-0.000259756,8.08747e-05
-32.775,-0.000171888,-2.99676e-05
-32.7701,-5.86677e-05,-7.64155e-05
-32.7653,-0.00013558,-8.62009e-05
-32.7604,0.000136873,-0.000182441
-32.7555,4.20534e-05,7.6309e-05
-32.7506,9.97846e-05,-1.88093e-06
-32.7457,-0.000163643,0.000124346
-32.7408,6.74927e-05,-0.000311196
-32.7359,0.000265011,0.000145922
-32.731,6.18594e-05,0.000132532
-32.7261,-3.86077e-05,0.000258495
-32.7212,-0.000201041,5.37364e-05
-32.7163,-0.000128588,-9.3029e-05
-32.7114,0.000136111,-3.45995e-05
-32.7065,-0.00021576,0.000146585
-32.7016,2.10936e-05,-0.00034643
-32.6967,0.00020762,0.000121506
-32.6919,1.16259e-05,1.43169e-05
-32.687,4.25589e-06,8.91562e-05
-32.6821,0.000102678,-4.56362e-05
-32.6772,-4.66204e-05,0.000242328
-32.6723,-3.67625e-05,-0.000220397
-32.6674,0.00025668,0.000191214
-32.6625,-4.40228e-05,0.000125224
-32.6576,1.68722e-05,0.000221577
-32.6527,-0.00014167,7.02371e-05
-32.6478,-4.06266e-05,0.00011603
-32.6429,-5.87504e-05,5.60703e-05
-32.638,-0.000163742,0.000233951
-32.6331,-0.00025701,-0.000173069
-32.6283,9.27063e-05,1.64109e-05
-32.6234,-0.000121421,9.5508e-05
-32.6185,-0.000244375,4.19751e-05
-32.6136,-6.53903e-05,-0.000353065
-32.6087,0.000296434,0.000177253
-32.6038,-0.000272086,0.000237287
-32.5989,-0.000311364,1.5916e-05
-32.594,-0.000340502,-0.000334818
-32.5891,0.000143418,-0.000335124
-32.5842,0.000120859,-2.00947e-05
-32.5793,-0.000124062,6.77026e-06
-32.5744,-4.51301e-05,-0.000330745
-32.5695,0.000151551,-0.000112236
-32.5646,0.000142713,-0.000285046
-32.5598,0.00039883,9.13036e-05
-32.5549,9.64333e-05,8.16705e-05
-32.55,0.000120526,0.000318933
-32.5451,-0.000338732,-9.46452e-05
-32.5402,0.000319061,-0.000101232
-32.5353,-0.000150981,0.000166765
-32.5304,8.50892e-05,-0.000189984
-32.5255,6.72434e-05,2.44492e-05
-32.5206,0.000181851,-1.88617e-05
-32.5157,-2.12821e-05,0.000129059
-32.5108,0.000105761,-0.000119879
-32.5059,0.000159961,0.000157408
-32.501,-5.71635e-05,9.21747e-05
-32.4961,2.43056e-06,-0.000115674
-32.4913,0.000244453,-1.80365e-06
-32.4864,7.7692e-05,4.18587e-05
-32.4815,0.000422664,4.10822e-05
-32.4766,0.000166966,0.000553742
-32.4717,-0.000133272,0.000339896
-32.4668,-0.000284809,0.000299945
-32.4619,-0.000258052,-9.58176e-05
-32.457,-1.18169e-05,1.94193e-05
-32.4521,-8.26989e-05,6.07766e-07
-32.4472,-3.14175e-05,-2.25308e-05
-32.4423,0.000184267,-3.60611e-05
-32.4374,2.66402e-05,0.000431648
-32.4325,-0.000314434,6.05625e-06
-32.4277,-2.86671e-05,0.000121045
-32.4228,-0.000308641,-0.000160928
-32.4179,0.000287245,-4.6642e-05
-32.413,-0.000159321,0.000193902
-32.4081,5.2777e-05,0.000100782
-32.4032,-0.000467698,0.00012825
-32.3983,1.85821e-05,-0.000355503
-32.3934,-0.000148103,5.34337e-05
-32.3885,0.000127893,-0.000427341
-32.3836,0.000252426,0.00015173
-32.3787,0.000152182,2.82612e-05
-32.3738,-8.88265e-05,0.00033791
-32.3689,-6.73351e-05,-0.000229875
-32.364,0.000148444,0.00024766
-32.3591,-0.000110346,-4.17813e-05
-32.3543,4.82005e-05,0.000193478
-32.3494,-9.47886e-05,-0.00010285
-32.3445,0.000152329,0.000241942
-32.3396,-0.000205576,5.30481e-05
-32.3347,5.29362e-06,0.00016959
-32.3298,-0.000253312,-4.45003e-05
-32.3249,6.89011e-05,9.06933e-05
-32.32,-0.00029995,8.64473e-06
-32.3151,4.02168e-05,-8.25519e-05
-32.3102,-0.000177673,4.22563e-05
-32.3053,-7.42564e-05,-0.00015915
-32.3004,5.60755e-05,-0.000125352
-32.2955,7.64867e-05,6.82373e-05
-32.2906,-5.08791e-05,-7.12366e-05
-32.2858,0.000162126,7.26771e-05
-32.2809,-8.67082e-05,0.000130664
-32.276,-7.46969e-05,8.28248e-05
-32.2711,-0.000193912,-4.28367e-05
-32.2662,-2.83213e-05,-0.000157156
-32.2613,0.000192714,-0.000117093
-32.2564,0.000103436,0.000321319
-32.2515,-0.000219864,2.36162e-05
-32.2466,-7.35625e-05,0.000165565
-32.2417,-0.00038112,-0.000255311
-32.2368,0.000301447,-0.000153337
-32.2319,-0.000157628,0.000103024
-32.227,7.11927e-05,-0.000142861
-32.2222,-4.8457e-05,-7.97754e-06
-32.2173,0.000157939,-7.4748e-05
-32.2124,-2.63719e-06,9.65274e-05
-32.2075,9.25233e-05,8.04663e-05
-32.2026,-0.000274763,0.000118825
-32.1977,4.01147e-05,-0.000320555
-32.1928,0.000183166,0.000148811
-32.1879,-0.000114292,3.33588e-05
-32.183,6.02183e-05,-6.09771e-05
-32.1781,3.54496e-05,0.000127026
-32.1732,-0.000127067,-6.0854e-05
-32.1683,0.000212687,-4.45843e-05
-32.1634,8.14211e-06,0.000230255
-32.1585,-3.45257e-05,9.21329e-05
-32.1537,-0.000151878,0.000189617
-32.1488,-0.000225561,-6.64988e-05
-32.1439,-2.81931e-05,-8.54173e-05
-32.139,-4.44921e-05,2.35818e-05
-32.1341,-9.85894e-05,-3.87965e-05
-32.1292,-5.0792e-05,1.25484e-05
-32.1243,-0.000239198,-7.87961e-05
-32.1194,-2.5831e-05,-0.000308857
-32.1145,0.00012127,-0.000174073
-32.1096,0.00022048,-0.000156478
-32.1047,0.000312024,0.000148834
-32.0998,-8.71873e-05,0.000250923
