-564.499,2.9377260000000025e-05
-564.46,3.424233999999999e-05
-564.421,-6.166688e-06
-564.382,8.713733599999997e-05
-564.343,-7.571981999999995e-06
-564.304,7.990773999999996e-05
-564.266,5.2480472000000044e-05
-564.227,-2.7007222e-05
-564.188,5.303874400000002e-05
-564.149,-8.388709999999995e-06
-564.11,2.1716657820000024e-05
-564.071,0.0001348005999999
-564.032,9.491664600000002e-05
-563.993,8.36594e-06
-563.954,4.0217474e-05
-563.915,5.5578511999999996e-05
-563.876,-2.126047e-05
-563.837,8.112060000000073e-07
-563.799,7.417871999999998e-05
-563.76,3.9579099999999995e-05
-563.721,6.542624e-05
-563.682,-3.623422e-05
-563.643,-3.3012496e-05
-563.604,2.3596034000000016e-05
-563.565,8.622438440000004e-05
-563.526,-1.00413676e-05
-563.487,4.219912400000001e-05
-563.448,4.315161399999999e-05
-563.409,8.161702999999995e-05
-563.37,1.063815940000001e-05
-563.332,-7.110351600000007e-05
-563.293,7.1035426e-05
-563.254,4.4358182e-05
-563.215,2.9968884e-05
-563.176,4.681274400000002e-05
-563.137,5.852996599999998e-05
-563.098,-4.151340600000002e-05
-563.059,3.0030660000000004e-05
-563.02,9.138755999999998e-06
-562.981,5.3085867999999985e-05
-562.943,2.604656999999999e-05
-562.904,-1.5351820000000062e-06
-562.865,8.4352994e-05
-562.826,-1.1625261999999995e-05
-562.787,4.182373799999998e-05
-562.748,8.3883316e-05
-562.709,9.174728199999999e-05
-562.67,-2.0307122000000008e-05
-562.631,3.3773256000000004e-05
-562.592,1.8649839999999985e-05
-562.553,5.400687599999994e-05
-562.514,8.149449000000001e-05
-562.476,4.871578799999996e-05
-562.437,-4.6962520000000015e-06
-562.398,3.653914000000001e-05
-562.359,3.2675412e-05
-562.32,-4.732435400000003e-06
-562.281,1.534682600000001e-05
-562.242,3.212626999999999e-05
-562.203,8.387850459999997e-05
-562.164,5.669536399999994e-05
-562.125,4.772171800000002e-05
-562.086,2.861249599999999e-05
-562.047,9.627741200000005e-05
-562.009,8.576985999999998e-06
-561.97,-9.385136199999993e-06
-561.931,4.931382940000002e-05
-561.892,5.7295238000000024e-05
-561.853,2.7858824400000005e-06
-561.814,3.670178600000003e-05
-561.775,4.0042089999999986e-05
-561.736,9.001339600000004e-05
-561.697,5.2570826000000026e-05
-561.658,1.0782948000000001e-05
-561.619,8.0613456e-05
-561.581,4.538993800000005e-05
-561.542,0.00010267160200000004
-561.503,1.7238385999999996e-05
-561.464,6.023441600000004e-05
-561.425,8.968740000000027e-07
-561.386,-7.374994000000005e-06
-561.347,6.895833999999997e-05
-561.308,4.262973000000001e-05
-561.269,6.183957999999996e-05
-561.23,0.0001070886453999
-561.191,3.9435704e-05
-561.153,5.450920200000001e-05
-561.114,-2.6853068000000018e-05
-561.075,-2.4299154000000014e-05
-561.036,2.7888828000000027e-05
-560.997,3.307062000000001e-05
-560.958,9.058829999999995e-05
-560.919,5.993988e-05
-560.88,3.913217439999999e-05
-560.841,3.8389736e-05
-560.802,6.0665351999999985e-05
-560.763,2.2534511999999992e-05
-560.724,0.00011113101999989999
-560.686,3.2999890000000015e-05
-560.647,8.775494640000001e-05
-560.608,4.0208894e-05
-560.569,2.7547497999999988e-05
-560.53,-3.542572000000001e-05
-560.491,1.0951292000000005e-05
-560.452,7.608378799999995e-05
-560.413,4.057332399999999e-05
-560.374,8.137621800000001e-05
-560.335,-3.2079475999999984e-05
-560.296,4.6972507999999966e-05
-560.258,5.289699799999999e-05
-560.219,6.132367999999996e-05
-560.18,8.96434e-05
-560.141,5.687198000000004e-05
-560.102,-2.9227220000000027e-06
-560.063,-2.003465200000002e-06
-560.024,1.5620528e-05
-559.985,5.544561000000001e-05
-559.946,1.1141041999999997e-05
-559.907,9.035998400000005e-05
-559.868,-1.4605887999999999e-05
-559.829,8.903356e-05
-559.791,5.791604940000002e-05
-559.752,0.0001040204352
-559.713,3.6793196000000015e-05
-559.674,2.9218816e-05
-559.635,7.450212e-05
-559.596,4.0525408e-05
-559.557,1.7896692e-05
-559.518,5.1027019999999925e-05
-559.479,6.332262199999998e-05
-559.44,3.8206035999999985e-05
-559.401,6.987290200000003e-05
-559.363,1.6027242e-05
-559.324,0.00011640527800000001
-559.285,-1.591290799999999e-05
-559.246,8.393950399999999e-05
-559.207,2.1090519999999985e-05
-559.168,6.447608200000001e-05
-559.129,9.46706200000001e-06
-559.09,4.559792599999999e-05
-559.051,7.793059999999999e-06
-559.012,1.347236e-05
-558.973,4.7003440000000055e-05
-558.935,3.0210969799999977e-05
-558.896,3.272983999999998e-05
-558.857,0.000112933084
-558.818,2.4047121999999982e-05
-558.779,8.456311600000002e-05
-558.74,4.3131638e-05
-558.701,6.474426200000001e-05
-558.662,4.03041166e-05
-558.623,4.182915000000002e-05
-558.584,4.739033200000003e-05
-558.545,0.000106112974
-558.506,4.8233173999999966e-05
-558.468,3.7117652e-05
-558.429,5.820113200000002e-05
-558.39,3.194096400000002e-05
-558.351,3.1227851600000036e-05
-558.312,6.923664e-05
-558.273,1.4562460000000017e-05
-558.234,-2.2772200000000151e-07
-558.195,7.895718600000004e-05
-558.156,6.206499199999999e-05
-558.117,9.640452800000009e-05
-558.078,0.000120094304
-558.04,4.518841799999997e-05
-558.001,0.0001004252920000001
-557.962,0.00010109351999999994
-557.923,6.118705999999996e-05
-557.884,3.8956566000000006e-05
-557.845,2.2194502000000015e-05
-557.806,8.39113e-06
-557.767,8.667279720000002e-05
-557.728,2.184562600000001e-05
-557.689,6.174486779999995e-05
-557.65,4.4304039999999984e-05
-557.612,-6.976024000000004e-05
-557.573,3.3343662000000014e-05
-557.534,1.8853472000000002e-05
-557.495,8.431937799999999e-06
-557.456,8.093170800000003e-05
-557.417,-2.3611389999999988e-05
-557.378,9.009466399999996e-05
-557.339,8.780186800000009e-05
-557.3,5.9321746000000024e-05
-557.261,8.466950799999997e-05
-557.222,8.274087799999997e-05
-557.183,-5.325011999999998e-06
-557.145,6.645654399999997e-05
-557.106,5.5106216e-05
-557.067,5.727189600000001e-05
-557.028,5.427994e-05
-556.989,0.00010083059800000009
-556.95,-6.6365860000000035e-06
-556.911,2.611118180000002e-05
-556.872,-2.1839400000000003e-05
-556.833,5.2118704000000045e-05
-556.794,-3.058087999999999e-06
-556.755,1.3580006e-05
-556.716,-8.208989800000002e-06
-556.678,5.056801199999999e-05
-556.639,2.5787894000000025e-05
-556.6,7.069303999999997e-05
-556.561,2.772901999999999e-05
-556.522,3.8765407999999995e-05
-556.483,5.555972400000001e-05
-556.444,4.2439694e-05
-556.405,0.00011330360799999999
-556.366,-7.418730000000003e-06
-556.327,9.8047818e-05
-556.289,3.706527439999999e-05
-556.25,9.9106106e-05
-556.211,4.2448333620000025e-05
-556.172,0.00010705702919989999
-556.133,4.1448880000000014e-05
-556.094,-1.4502554000000003e-05
-556.055,6.693258000000002e-05
-556.016,-2.172002800000001e-05
-555.977,2.228072e-05
-555.938,4.1146005999999985e-05
-555.899,-2.9436220000000024e-06
-555.86,1.7318444000000004e-05
-555.822,3.322695200000001e-05
-555.783,0.0001041012059999999
-555.744,5.322783179999996e-05
-555.705,3.0876999999999984e-06
-555.666,4.6564276e-05
-555.627,6.526657719999999e-05
-555.588,2.4371027999999984e-05
-555.549,3.911753779999999e-05
-555.51,6.977544199999997e-05
-555.471,8.93720739999999e-05
-555.432,7.314406000000003e-06
-555.393,7.920651199999997e-05
-555.355,-2.0781375999999995e-05
-555.316,5.457044999999996e-05
-555.277,5.6172951999999974e-05
-555.238,5.298942e-05
-555.199,-9.548307999999993e-06
-555.16,9.5370374e-05
-555.121,7.008716000000002e-05
-555.082,2.7965673999999984e-05
-555.043,3.097336000000003e-05
-555.004,6.239305599999996e-05
-554.965,5.1930636999999975e-05
-554.927,8.973953999999997e-06
-554.888,6.430971799999997e-05
-554.849,-1.4152424000000014e-05
-554.81,4.009488999999997e-05
-554.771,3.325542000000003e-05
-554.732,-1.4171014e-05
-554.693,7.664777999999998e-07
-554.654,1.4762667700000015e-05
-554.615,0.00010357212799999995
-554.576,-2.2366718e-05
-554.537,3.065385400000002e-05
-554.499,8.693717999999997e-06
-554.46,3.449357999999998e-06
-554.421,8.254371400000002e-05
-554.382,4.499506000000003e-06
-554.343,3.1269062e-05
-554.304,-3.588770019999998e-05
-554.265,6.8492402e-05
-554.226,5.135987999999998e-05
-554.187,1.3222219999999972e-06
-554.148,2.9071086000000002e-05
-554.109,6.407838800000001e-05
-554.07,5.455362e-05
-554.032,-3.4258840000000035e-06
-553.993,0.0001240685599998
-553.954,2.651796399999999e-05
-553.915,2.5302464000000005e-05
-553.876,7.137248800000005e-05
-553.837,8.101785999999999e-05
