Frequency,Summed Intensity
-564.502,-0.016450217588559836
-564.463,-0.006383921062905412
-564.424,0.0014588357053681132
-564.385,-0.0014042469915593958
-564.346,-0.005423610064541398
-564.307,-0.009277338568923689
-564.268,-0.006733632196376919
-564.229,-0.01762992434196754
-564.19,0.0015844655809431323
-564.152,-0.024183055446296488
-564.113,-0.002313186474418428
-564.074,0.005279722922207069
-564.035,0.02015608203685856
-563.996,-0.00418854526376056
-563.957,-8.619152636851518e-05
-563.918,0.013040779829310832
-563.879,0.015714144397842855
-563.84,0.007211789584370888
-563.801,0.006371841364177178
-563.762,0.007474138365864951
-563.724,-0.00995664811769241
-563.685,0.008055599183419056
-563.646,-0.007723418889185395
-563.607,-0.002880109555772995
-563.568,0.013127211062780614
-563.529,0.008265101183500255
-563.49,-0.00018592373993798036
-563.451,0.009086431907093316
-563.412,0.0032277180394066755
-563.373,0.006177660213756441
-563.334,0.006930014124016543
-563.296,-9.746232450924299e-05
-563.257,-0.0037876035394208115
-563.218,-0.00405200893608096
-563.179,-0.015495041868527456
-563.14,0.0028908740920464385
-563.101,0.005872785794319409
-563.062,0.01772523563075678
-563.023,-0.015025784088507304
-562.984,-0.0037223866441764646
-562.945,-0.021774870833578017
-562.906,0.006372313841916711
-562.867,0.0006726586963555308
-562.829,-0.009884456223843254
-562.79,0.0007719807765692185
-562.751,0.005234453433719342
-562.712,-0.0010608952976790139
-562.673,-0.010073326176145264
-562.634,0.004233548260800672
-562.595,0.018055774881276628
-562.556,-0.0069041918712768316
-562.517,-0.0002491381918120784
-562.478,0.006995938325233927
-562.439,-0.0192893205481481
-562.401,-0.00033204843432540424
-562.362,-0.017603714968290673
-562.323,0.012993262138225204
-562.284,-0.0009582177066730824
-562.245,-0.0007159697310594316
-562.206,-0.015666868754839268
-562.167,-0.006152648333054818
-562.128,-0.0017393152911153698
-562.089,-0.004606385658461084
-562.05,0.00971400386387136
-562.011,-0.001188506089961529
-561.972,-0.0016775070956912546
-561.934,0.007105356408195998
-561.895,0.0022538500595460464
-561.856,0.01040662289539612
-561.817,0.0007119628678515803
-561.778,-0.0032314138442354336
-561.739,-0.0009212407581902319
-561.7,-0.009172847661805351
-561.661,-0.011180126120584326
-561.622,-0.006019301638243678
-561.583,-0.015516584492366106
-561.544,0.00404537648713109
-561.506,-0.00802059753096837
-561.467,0.004899080036505878
-561.428,0.0029919751508011884
-561.389,-0.006964016682229639
-561.35,0.00461411807486311
-561.311,-0.013056477159554524
-561.272,0.0031179380072393595
-561.233,-0.004790420150595703
-561.194,0.002374047463069547
-561.155,0.004075858496559351
-561.116,0.00010521375976872982
-561.078,-0.008253565785461124
-561.039,-0.01566282574715867
-561.0,0.005488404464753871
-560.961,-0.0022237179186220596
-560.922,-0.00011035213396070733
-560.883,0.002583820238221611
-560.844,-0.0021223735318217467
-560.805,0.00446147703328018
-560.766,-0.00023127682722429708
-560.727,0.001135369626474516
-560.688,0.006767416953544323
-560.649,-0.012257578384560864
-560.611,0.01580163238322771
-560.572,0.0030441225410551055
-560.533,0.011425874054095555
-560.494,-0.0057021717563241195
-560.455,0.006537392656874962
-560.416,-0.005696399529612589
-560.377,0.01342939757415775
-560.338,-0.000520572667370494
-560.299,-0.01663193431141163
-560.26,0.0010503688599052144
-560.221,-0.014295053631123293
-560.183,0.012477946871003513
-560.144,0.003527303984625132
-560.105,-0.0030963390954271384
-560.066,-0.018364988330729446
-560.027,-0.020941573681531246
-559.988,-0.0036010269203372307
-559.949,-0.01607718843204063
-559.91,-0.00913954460205772
-559.871,-0.0030204677806222736
-559.832,-0.010030336052837157
-559.793,0.015157939673118674
-559.755,0.0076317611653816675
-559.716,0.00046970484397019813
-559.677,-0.008244224782598274
-559.638,-0.005367157458407446
-559.599,0.009200177602576692
-559.56,0.0025452075882442743
-559.521,-0.0004698183896962751
-559.482,-0.00771493845256783
-559.443,-0.0008712643373232812
-559.404,0.011919763226512205
-559.365,0.009884142248008935
-559.326,0.019295794589544227
-559.288,-0.00689221504827056
-559.249,0.0044632479829870945
-559.21,-0.01644360656116931
-559.171,-0.006572430260797977
-559.132,-0.009159042359839789
-559.093,-0.01696492705980363
-559.054,0.0033012261346854112
-559.015,-0.015496602400593595
-558.976,0.011042302479603206
-558.937,0.011251956551790563
-558.898,-0.012244176925931325
-558.859,0.013144194492879133
-558.821,-0.009433715693864815
-558.782,-0.005087172285996143
-558.743,-0.0033693103909204296
-558.704,-0.003430527756072424
-558.665,-0.005118909694926865
-558.626,-0.004759115440101136
-558.587,0.004164303772734615
-558.548,0.011202675378272032
-558.509,0.0006155888807124423
-558.47,0.017991609521968013
-558.431,0.010201678301013989
-558.393,-0.006823345634189549
-558.354,0.014608703976466074
-558.315,0.008544254368092188
-558.276,-0.009469700744520537
-558.237,0.013753817968362987
-558.198,0.012292207098678863
-558.159,-0.00759067477133918
-558.12,0.0016336171531458545
-558.081,-0.007095563079859421
-558.042,-0.014788679690818466
-558.003,-0.014684580787321473
-557.965,-0.004936670005394427
-557.926,-0.011493253031418196
-557.887,-0.022202910781732133
-557.848,-0.01145588407571674
-557.809,-0.004689884390410888
-557.77,-0.0027911856580042174
