-564.502,0.008692841807190644
-564.463,-0.003620756161892818
-564.424,-0.003405329033724208
-564.385,-0.00021803605796734665
-564.346,0.004053740764691357
-564.307,-0.006448827509407346
-564.268,0.0007388065089547133
-564.229,0.015283896171750098
-564.19,-0.011241408200901058
-564.152,-0.004395563329107989
-564.113,0.009731223168120981
-564.074,-0.028497520496692987
-564.035,-0.00612524714013926
-563.996,0.024965974094589574
-563.957,-0.0037144152636515698
-563.918,0.018522530843340837
-563.879,0.02774439682051802
-563.84,0.008090451965630555
-563.801,-0.010939255418749913
-563.762,0.027223883861787347
-563.724,0.010784284645587616
-563.685,-0.01903495084612265
-563.646,-0.013279291340804869
-563.607,-0.016239794144851792
-563.568,-0.0108538660744711
-563.529,0.0008308808254918155
-563.49,-0.010710977296649044
-563.451,-0.025658954398568613
-563.412,-0.01141470528777562
-563.373,-0.0038387511900866526
-563.334,-0.01264564193133244
-563.296,-0.0037960745418976786
-563.257,0.00859579720322681
-563.218,0.030924224062237198
-563.179,0.017900273975347457
-563.14,0.010921320198907675
-563.101,-0.019180074126508
-563.062,0.02729674794847163
-563.023,0.02441663765165245
-562.984,-0.014963607813023984
-562.945,-0.006640154961116342
-562.906,0.004350261397784602
-562.867,-0.006262018522076795
-562.829,0.0027594876610996175
-562.79,-0.027871777672604934
-562.751,0.04029772913855269
-562.712,-0.011867932400551284
-562.673,0.016958458068285866
-562.634,0.009224846307933486
-562.595,0.01836184495692553
-562.556,-0.002344039504979833
-562.517,-0.0026992657226318755
-562.478,0.002638319192081835
-562.439,0.020237374247104215
-562.401,-0.022052140877167958
-562.362,0.005983091444216758
-562.323,-0.004642175301568917
-562.284,0.008203475152950156
-562.245,-0.00017932790411248926
-562.206,0.007997286942359358
-562.167,-0.008328581663997803
-562.128,0.0028180634152685283
-562.089,-0.02882035257364965
-562.05,0.00388055615106741
-562.011,0.02034462833775737
-561.972,0.009560419947483093
-561.934,0.0025261696568287806
-561.895,-0.010781583270306934
-561.856,0.0025823859627364166
-561.817,0.013117290347344334
-561.778,0.004197136188190358
-561.739,0.006445427134092888
-561.7,0.006863860029778238
-561.661,-0.01797878809445435
-561.622,0.016093568299497794
-561.583,0.01173934522240418
-561.544,0.01086875972359987
-561.506,0.014685862005584208
-561.467,-0.012156494978271553
-561.428,-0.011990274224653829
-561.389,0.0066620528298029745
-561.35,0.009165135722903148
-561.311,0.0008574176481519428
-561.272,0.01480372418212806
-561.233,0.00022078461408825672
-561.194,-0.013584614271494109
-561.155,-0.030790458904827782
-561.116,0.01741895466525067
-561.078,0.01239332406841782
-561.039,0.004347198961569116
-561.0,0.0031381542373426384
-560.961,-0.015981613049306145
-560.922,-0.019311066185567785
-560.883,-0.01343621513625653
-560.844,-0.020177234319135023
-560.805,-0.020717079559456224
-560.766,0.012415515615880857
-560.727,-0.013120516150380061
-560.688,0.009866229438895504
-560.649,0.015786427470995977
-560.611,-0.010594437278726668
-560.572,-0.003896051990772683
-560.533,0.015774838144354025
-560.494,-0.0028048406507321776
-560.455,-0.016920879275035057
-560.416,-0.003148932580519597
-560.377,-0.028492841015588133
-560.338,0.015411787137120974
-560.299,0.01643178319412812
-560.26,0.0031902788966485405
-560.221,-0.015793541992388624
-560.183,0.008786357280341973
-560.144,0.00029293427371477666
