Frequency,Summed Intensity
-564.463,-0.010178781204043728
-564.424,-0.009659914760781811
-564.385,0.00016108076843596685
-564.346,0.0018628108581778195
-564.307,0.015808183191289765
-564.268,0.0014890691854418249
-564.229,-0.0076292069457333375
-564.19,-0.006821075123811069
-564.152,0.008394171328854528
-564.113,-0.003898236008431562
-564.074,0.010674845627046441
-564.035,0.016570475664771073
-563.996,0.020276306839280105
-563.957,-0.001284941265445128
-563.918,0.00110781971169383
-563.879,0.005088680842480417
-563.84,0.005427840059449433
-563.801,0.011398642527252267
-563.762,-0.015972988023738015
-563.724,0.02243877689126172
-563.685,0.007278517707023546
-563.646,-0.006623083049540889
-563.607,0.013036202532490718
-563.568,-0.00027222597966754247
-563.529,-0.009726185134291278
-563.49,-0.0024011462173895246
-563.451,0.0014771497636026927
-563.412,-0.0036716604034579474
-563.373,-0.0325281089042148
-563.334,0.002208333193064207
-563.296,-0.005842238038891133
-563.257,0.029251308060666524
-563.218,0.0038695986993382316
-563.179,-0.006398708102326591
-563.14,0.011287277476677514
-563.101,-0.010580350164626684
-563.062,-0.0059787806957675126
-563.023,-0.0069837228586715075
-562.984,0.027795731813458974
-562.945,0.013259568854857346
-562.906,-0.0035043795794229104
-562.867,0.011347445929511188
-562.829,-0.020130088574032104
-562.79,0.014657621471794549
-562.751,-0.024742068514254263
-562.712,0.013156801402586493
-562.673,-0.015027666724946652
-562.634,-0.02935400900182292
-562.595,-0.002288260672239687
-562.556,-0.014429789955309939
-562.517,0.015171313105525528
-562.478,-0.0084400071061425
-562.439,0.0013660954237931862
-562.401,0.018835006148875143
-562.362,-0.002776284688955093
-562.323,0.01039699423715027
-562.284,0.01800084829119137
-562.245,-0.016108411221284306
-562.206,0.002532471615224399
-562.167,0.013651353228162851
-562.128,0.0016927882808398338
-562.089,-0.027768777944181467
-562.05,-0.019608678941419867
-562.011,-0.014851040965623709
-561.972,0.013828188069575892
-561.934,0.009782987591593432
-561.895,0.0017845142845543116
-561.856,-0.012237795478502116
-561.817,0.022373973571673637
-561.778,-0.0022474537342057977
-561.739,-2.6967647226402817e-05
-561.7,-0.010890988164988178
-561.661,-0.01366206573184859
-561.622,-0.0001179253158337442
-561.583,-0.0048688285531129
-561.544,0.031215158054078533
-561.506,0.013183414411038681
-561.467,0.01996703653065678
-561.428,-0.00649962496795487
-561.389,-0.005337294105129527
-561.35,0.024271278756153626
-561.311,-0.013526075703582803
-561.272,0.011515159131744033
-561.233,0.015042730124217531
-561.194,-0.026734688116721025
-561.155,-0.015519849192495341
-561.116,0.01296603737098595
-561.078,0.01124267526767903
-561.039,0.006176763883461735
-561.0,-0.010571187595028356
-560.961,0.017426206462476987
-560.922,-0.008399377048517743
-560.883,-6.992960839870103e-05
-560.844,-0.004083964431766517
-560.805,-0.017529962483462835
-560.766,0.00026140366753560676
-560.727,0.0012858699255484905
-560.688,0.015264631066729567
-560.649,0.0023101376234408375
-560.611,0.0029040043140209273
-560.572,0.007988529028103791
-560.533,0.007635989589404124
-560.494,-0.015414099295970152
-560.455,-0.007916467797242347
-560.416,0.003535921883015886
-560.377,0.01643969384884163
-560.338,-0.012124635603964788
-560.299,0.02012878720465886
-560.26,-0.018081415433960638
-560.221,-0.012193084857259088
-560.183,-0.01013000984854108
-560.144,-0.02002494040095156
-560.105,0.006174254094485012
-560.066,0.017990669929226162
-560.027,-0.006296750329200408
-559.988,-0.006692683174921617
-559.949,-0.0001337952851275439
-559.91,-0.012563633066224128
-559.871,-0.00015013414344739354
-559.832,0.020984008533042404
-559.793,-0.00045497024273796
-559.755,-0.017049963314617302
-559.716,0.008322503710287098
-559.677,0.0016699581491228257
-559.638,2.917731253902062e-05
-559.599,0.009793311934487153
-559.56,-0.0018674727539578937
-559.521,-0.005976919875139648
-559.482,-0.0007910076040168312
-559.443,-0.020655936386869557
-559.404,0.011628429034037713
-559.365,0.015082181684953198
-559.326,-0.009903348839832862
-559.288,0.026963273260316514
-559.249,0.016574358051040596
-559.21,-0.0027366586929091444
-559.171,0.01974122078102917
-559.132,-0.018350578354977894
-559.093,0.020764323331380792
-559.054,-0.00821932850339062
-559.015,0.0052759412732116505
-558.976,0.0062938548709527715
-558.937,-0.011748131884622915
-558.898,-0.00786127380678709
-558.859,3.567789820075858e-05
-558.821,0.00479863158549499
-558.782,0.022250754109469858
-558.743,0.00015825865423341537
-558.704,-0.022359532410110055
-558.665,0.007530984996400806
-558.626,0.01184832805072708
-558.587,-0.011588531016338454
-558.548,-0.004604581839251335
-558.509,0.01919915663145282
-558.47,-0.006964999588626359
-558.431,-0.02138626555940955
-558.393,0.014205757072296085
-558.354,-0.0001301837538702057
-558.315,-0.015251861736519247
-558.276,-0.005013813390439201
-558.237,0.0018557098307322734
-558.198,-0.0018998480986796122
-558.159,-0.006990004055845642
-558.12,-0.02535340729501334
-558.081,-0.02778108795923203
-558.042,-0.008632791374263486
-558.003,-0.008235276155000588
-557.965,-0.0016072899615304018
-557.926,-0.0034788714282012207
